feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,feature_167,feature_168,feature_169,feature_170,feature_171,feature_172,feature_173,feature_174,feature_175,feature_176,feature_177,feature_178,feature_179,feature_180,feature_181,feature_182,feature_183,feature_184,feature_185,feature_186,feature_187,label
0.426034,0.484751,0.680542,0.360886,0.500444,0.545952,0.346387,0.259394,0.551843,0.432614,0.606440,0.503735,0.464533,0.543111,0.523845,0.379208,0.479916,0.423834,0.456622,0.418655,0.573443,0.427058,0.485644,0.542844,0.494288,0.771559,0.317422,0.401692,0.382865,0.487040,0.525256,0.657830,0.511475,0.540616,0.606192,0.558405,0.436455,0.471016,0.479443,0.629652,0.508667,0.435433,0.481018,0.529402,0.543727,0.585810,0.433297,0.447906,0.628621,0.583650,0.629892,0.598086,0.604581,0.340999,0.525155,0.375491,0.444990,0.495235,0.518577,0.528997,0.385649,0.693117,0.519676,0.634172,0.593711,0.475550,0.581738,0.409611,0.527374,0.557164,0.565859,0.487169,0.418935,0.268324,0.516330,0.379331,0.657808,0.441611,0.568760,0.540701,0.608551,0.440876,0.633846,0.588460,0.565956,0.421101,0.482449,0.565413,0.584026,0.551105,0.440605,0.333711,0.402989,0.452847,0.566008,0.571659,0.642759,0.248831,0.397772,0.481570,0.526282,0.384176,0.527630,0.692959,0.423977,0.448735,0.572429,0.668601,0.440361,0.393022,0.619257,0.417036,0.482805,0.452754,0.558970,0.532783,0.541680,0.636964,0.350576,0.732292,0.468391,0.602044,0.507096,0.393366,0.610632,0.550411,0.491447,0.517465,0.565965,0.734496,0.516576,0.439094,0.381888,0.544668,0.321490,0.515203,0.472606,0.402135,0.355379,0.374152,0.428977,0.474078,0.525972,0.333285,0.434491,0.525890,0.395443,0.494244,0.472764,0.424909,0.467330,0.480571,0.630948,0.633752,0.440656,0.314311,0.399157,0.516766,0.506229,0.393697,0.449058,0.747814,0.479536,0.509726,0.610132,0.696023,0.558199,0.395804,0.383967,0.504119,0.349548,0.306697,0.493154,0.721450,0.472823,0.802325,0.565259,0.646004,0.568122,0.466790,0.379827,0.568654,0.786620,0.461290,0.440869,0.602929,0.575223,0.417545,0.000000
0.240427,0.426770,0.390362,0.224709,0.266980,0.174512,0.331092,0.755632,0.073736,0.486119,0.231710,0.964010,0.241902,0.531788,0.195363,0.819787,0.262942,0.709852,0.079012,0.118207,0.426392,0.630064,0.193022,0.258938,0.838913,0.431617,0.661742,0.082176,0.988136,0.683754,0.021324,0.185054,0.332407,0.697972,0.223059,0.318496,0.013863,0.783204,0.340229,0.041844,0.865266,0.773334,0.082445,0.276183,0.896396,0.799700,0.492678,0.683150,0.319259,0.397935,0.902368,0.534732,0.137434,0.954233,0.088426,0.321746,0.092165,0.748861,0.173348,0.344634,0.533115,0.611575,0.396609,0.120832,0.115469,0.665345,0.604896,0.517666,0.265896,0.685369,0.488094,0.522986,0.158463,0.475989,0.386538,0.472877,0.119040,0.990243,0.797523,0.039034,0.457552,0.612993,0.961434,0.494264,0.460308,0.512543,0.774373,0.718266,0.615568,0.005575,0.578207,0.746414,0.336597,0.209256,0.675572,0.257821,0.130229,0.689041,0.540893,0.585033,0.241424,0.458770,0.640763,0.186337,0.814450,0.922617,0.901947,0.691151,0.676478,0.816455,0.305359,0.854445,0.792269,0.805955,0.461484,0.866351,0.049798,0.390588,0.937071,0.992147,0.862549,0.996385,0.476912,0.577199,0.258210,0.824836,0.618286,0.904711,0.631447,0.974130,0.495794,0.345704,0.541843,0.421016,0.301899,0.419985,0.741278,0.114458,0.730694,0.460822,0.040846,0.173367,0.739790,0.544196,0.972535,0.078074,0.093133,0.567019,0.075192,0.674586,0.035754,0.296617,0.858508,0.037859,0.311478,0.314836,0.174883,0.576280,0.131187,0.365008,0.590165,0.768070,0.384713,0.466781,0.426722,0.265193,0.620189,0.797599,0.798520,0.392381,0.677531,0.069912,0.915078,0.843840,0.844950,0.854762,0.526028,0.155953,0.266844,0.592857,0.729171,0.022530,0.510455,0.134885,0.288603,0.834141,0.822892,0.521706,1.000000
0.441488,0.514272,0.596519,0.588145,0.257207,0.540159,0.408713,0.553925,0.435409,0.520905,0.361204,0.416880,0.536641,0.673111,0.460315,0.316850,0.334163,0.396249,0.504957,0.383805,0.506589,0.363031,0.466851,0.307289,0.562926,0.507057,0.323134,0.425426,0.657436,0.450167,0.456472,0.460334,0.613107,0.268431,0.405208,0.561504,0.539106,0.459416,0.644944,0.405537,0.578142,0.319008,0.470797,0.580992,0.262725,0.451576,0.536161,0.691781,0.393282,0.433226,0.358932,0.458567,0.599392,0.550021,0.576802,0.569676,0.465203,0.480672,0.429950,0.540223,0.549622,0.604878,0.465591,0.478723,0.425010,0.508259,0.403630,0.674189,0.579291,0.365303,0.442571,0.334530,0.440962,0.457073,0.443953,0.426180,0.436630,0.493530,0.599718,0.479554,0.677170,0.491720,0.528955,0.537760,0.428320,0.301194,0.398537,0.534283,0.611370,0.391514,0.371174,0.426521,0.564691,0.635618,0.651871,0.679432,0.554195,0.572180,0.515632,0.457683,0.494602,0.408750,0.544631,0.527137,0.268063,0.401006,0.559593,0.537908,0.481540,0.494988,0.489369,0.529061,0.496941,0.671598,0.487712,0.562856,0.499848,0.627363,0.393179,0.492637,0.407722,0.308567,0.597837,0.423399,0.340206,0.343907,0.616313,0.394429,0.420489,0.489803,0.503264,0.358173,0.452239,0.548235,0.589478,0.510589,0.721749,0.548123,0.681765,0.533692,0.610688,0.443615,0.383532,0.540032,0.463772,0.519926,0.485812,0.603419,0.424782,0.422723,0.580719,0.545837,0.499420,0.455712,0.444102,0.429688,0.422358,0.432980,0.451032,0.469877,0.631167,0.249967,0.624488,0.539719,0.598473,0.637459,0.517700,0.452340,0.531993,0.637777,0.457933,0.410108,0.423163,0.634905,0.608287,0.558604,0.583306,0.485514,0.492508,0.535452,0.533752,0.461812,0.586790,0.403704,0.579448,0.428352,0.551572,0.537096,0.000000
0.769605,0.793520,0.175876,0.692362,0.909572,0.935982,0.621261,0.952810,0.474721,0.032006,0.619840,0.324726,0.046330,0.259479,0.009773,0.782137,0.586388,0.128170,0.184120,0.998666,0.582929,0.996990,0.047905,0.593474,0.570108,0.730042,0.592657,0.903992,0.262732,0.542505,0.082961,0.271721,0.022269,0.779350,0.792211,0.478610,0.433082,0.177810,0.904324,0.829736,0.237218,0.584474,0.937516,0.336954,0.405741,0.809132,0.922048,0.629070,0.448588,0.097961,0.024704,0.564026,0.314405,0.473406,0.392910,0.069586,0.089331,0.983704,0.780821,0.639590,0.407002,0.201983,0.377417,0.686106,0.316939,0.709523,0.947709,0.354251,0.704993,0.674040,0.498318,0.266814,0.506555,0.352178,0.308382,0.328608,0.193574,0.358695,0.065724,0.423337,0.185710,0.667402,0.350744,0.789370,0.020675,0.529008,0.686032,0.469035,0.563304,0.441864,0.455611,0.011985,0.920505,0.005571,0.357021,0.366300,0.948557,0.480870,0.543938,0.808574,0.670686,0.356812,0.363421,0.055316,0.668314,0.415741,0.680987,0.204519,0.793347,0.715359,0.152592,0.537546,0.681009,0.635068,0.617440,0.962781,0.960056,0.220243,0.864862,0.844571,0.053349,0.692023,0.253827,0.930733,0.656856,0.285092,0.362353,0.240786,0.670153,0.541695,0.648476,0.628932,0.625662,0.743117,0.564515,0.793736,0.692732,0.754730,0.077260,0.558368,0.257189,0.620715,0.258318,0.720151,0.049839,0.482855,0.950975,0.167178,0.121159,0.645408,0.621890,0.309985,0.691253,0.293339,0.701931,0.583975,0.113138,0.553641,0.588786,0.434459,0.050314,0.821251,0.009258,0.316266,0.530303,0.634327,0.072081,0.470945,0.690681,0.366287,0.825738,0.881759,0.995215,0.960861,0.974612,0.963828,0.650925,0.971239,0.884377,0.637730,0.533317,0.483235,0.980923,0.052125,0.666428,0.797637,0.945541,0.838410,1.000000
0.279007,0.652974,0.154500,0.329928,0.238073,0.522853,0.781966,0.629979,0.271856,0.475215,0.010768,0.475762,0.334585,0.565607,0.338870,0.645157,0.886959,0.869387,0.931140,0.149127,0.781957,0.472361,0.364680,0.608021,0.742582,0.273755,0.991863,0.755487,0.899663,0.846104,0.414571,0.379837,0.072284,0.570408,0.609534,0.482716,0.356676,0.182279,0.810005,0.352779,0.267267,0.166455,0.983556,0.498948,0.070477,0.636348,0.189451,0.796867,0.029954,0.124995,0.992630,0.157454,0.117162,0.921912,0.088000,0.798448,0.835648,0.812967,0.287347,0.330192,0.842017,0.882643,0.241193,0.210890,0.653128,0.371686,0.621271,0.156359,0.280423,0.488936,0.605928,0.826567,0.308581,0.026563,0.046900,0.115570,0.084990,0.792642,0.516803,0.934273,0.315490,0.635438,0.499433,0.631525,0.647462,0.048739,0.434883,0.311070,0.133221,0.790461,0.477486,0.223064,0.679448,0.289329,0.844996,0.217817,0.521926,0.177746,0.744408,0.917836,0.666690,0.677031,0.145162,0.566983,0.728623,0.172495,0.207123,0.465548,0.223794,0.276654,0.072172,0.858575,0.882553,0.351485,0.188199,0.272321,0.769157,0.577002,0.258319,0.422669,0.342793,0.682668,0.894602,0.570460,0.207556,0.997292,0.538572,0.244441,0.209057,0.606871,0.477013,0.924520,0.341780,0.716986,0.370220,0.603136,0.060034,0.367063,0.049988,0.510059,0.555654,0.154486,0.078263,0.107367,0.500140,0.737478,0.367158,0.582971,0.756170,0.570629,0.684382,0.469943,0.142004,0.645175,0.253616,0.816159,0.048883,0.546270,0.549057,0.339035,0.755065,0.059635,0.149685,0.828797,0.100752,0.851659,0.811849,0.238794,0.694396,0.021238,0.664307,0.483536,0.320244,0.093858,0.336849,0.091434,0.552504,0.661365,0.137048,0.845738,0.944248,0.338025,0.305992,0.655799,0.940146,0.820576,0.498007,0.482002,1.000000
0.539945,0.438216,0.570407,0.569076,0.640207,0.440955,0.483623,0.541333,0.441054,0.569365,0.540184,0.464033,0.395422,0.431898,0.525158,0.495684,0.678567,0.563466,0.407508,0.601535,0.564524,0.289134,0.447262,0.365461,0.397213,0.616279,0.450540,0.629888,0.397152,0.462350,0.454357,0.537950,0.467365,0.591446,0.374510,0.368239,0.329431,0.453515,0.280470,0.558488,0.367737,0.389494,0.380872,0.428346,0.368409,0.514538,0.636888,0.349382,0.500563,0.539262,0.500792,0.551324,0.706909,0.581945,0.468912,0.333545,0.694265,0.514261,0.498766,0.422954,0.465557,0.520330,0.378149,0.538391,0.512134,0.521903,0.432133,0.467575,0.442957,0.504808,0.425800,0.604541,0.618679,0.428108,0.711800,0.440274,0.635893,0.463998,0.495144,0.486709,0.349771,0.336084,0.363364,0.621641,0.454939,0.372984,0.516033,0.373349,0.416190,0.415439,0.634786,0.530461,0.687990,0.623065,0.500141,0.595196,0.563378,0.253055,0.651648,0.667699,0.462821,0.492700,0.573892,0.694362,0.453785,0.383361,0.500926,0.803904,0.633097,0.406186,0.413151,0.557248,0.483202,0.413482,0.484367,0.578118,0.471398,0.436896,0.502935,0.552130,0.518820,0.590459,0.318784,0.490641,0.257205,0.487345,0.442881,0.435008,0.416816,0.578399,0.460675,0.395720,0.511837,0.659536,0.303449,0.410036,0.374781,0.460319,0.465367,0.362313,0.533299,0.484298,0.634309,0.651611,0.744170,0.430764,0.624855,0.613465,0.473738,0.514329,0.369061,0.716975,0.193400,0.513005,0.598271,0.433952,0.602826,0.566644,0.388384,0.595177,0.489565,0.271279,0.596310,0.536121,0.489900,0.481394,0.465505,0.478741,0.700844,0.533255,0.657161,0.470786,0.485821,0.472698,0.597572,0.420731,0.554005,0.476396,0.454677,0.341877,0.558817,0.343400,0.530840,0.579937,0.431423,0.388207,0.416367,0.413244,0.000000
0.513035,0.440476,0.504609,0.323375,0.370187,0.631990,0.443542,0.420946,0.280146,0.459947,0.289392,0.438725,0.490424,0.616282,0.385741,0.444967,0.493767,0.336064,0.495161,0.593128,0.397679,0.497524,0.596531,0.558576,0.450217,0.551152,0.403920,0.514518,0.390459,0.635878,0.498783,0.569410,0.324801,0.441007,0.274397,0.550020,0.527728,0.523600,0.384281,0.419920,0.320548,0.413461,0.496887,0.461005,0.472590,0.560391,0.546876,0.501984,0.365208,0.462577,0.415248,0.375664,0.468078,0.444068,0.569466,0.501112,0.373106,0.402577,0.427655,0.499772,0.601611,0.345384,0.668874,0.422204,0.390442,0.491921,0.503035,0.459327,0.532183,0.406677,0.503945,0.529710,0.539548,0.579086,0.606307,0.630018,0.522490,0.614137,0.534562,0.640799,0.536526,0.547913,0.485817,0.394764,0.431296,0.633696,0.477246,0.450196,0.647538,0.505801,0.349598,0.504256,0.485883,0.550234,0.485991,0.478912,0.420533,0.608767,0.662487,0.545678,0.507782,0.413051,0.607941,0.579450,0.551457,0.525815,0.588390,0.537464,0.547027,0.604898,0.526109,0.728881,0.426806,0.492945,0.514550,0.490850,0.529565,0.316711,0.393148,0.399401,0.392236,0.563813,0.639812,0.422945,0.556823,0.566126,0.545641,0.513885,0.609799,0.586667,0.462026,0.390256,0.627317,0.477556,0.582751,0.353310,0.446504,0.683605,0.586444,0.531461,0.459076,0.478301,0.659844,0.460608,0.636560,0.612277,0.624915,0.573040,0.545822,0.459465,0.604104,0.563689,0.461192,0.609754,0.570043,0.586842,0.514854,0.611252,0.479374,0.593313,0.683918,0.565801,0.566379,0.530919,0.561331,0.456508,0.502393,0.501566,0.643581,0.296320,0.457918,0.684363,0.498395,0.581563,0.591774,0.572181,0.494467,0.338601,0.402520,0.373780,0.332399,0.629166,0.550486,0.415675,0.546901,0.508894,0.469582,0.445337,0.000000
0.510373,0.590647,0.547656,0.584747,0.395343,0.489544,0.665098,0.420200,0.354580,0.500097,0.563482,0.490736,0.539171,0.568406,0.453084,0.285797,0.398349,0.462314,0.506502,0.602441,0.436890,0.448475,0.347623,0.442317,0.461704,0.474476,0.414872,0.612156,0.581140,0.522778,0.466292,0.601015,0.547450,0.621942,0.709666,0.620010,0.501207,0.676040,0.612064,0.666689,0.363197,0.502978,0.705594,0.544305,0.488106,0.679015,0.585199,0.548840,0.635672,0.602367,0.713113,0.476406,0.551069,0.599754,0.431310,0.472278,0.549187,0.310766,0.504868,0.647969,0.473433,0.572392,0.555243,0.517109,0.443296,0.436952,0.454585,0.638021,0.557367,0.687623,0.525530,0.632264,0.495400,0.568216,0.442389,0.576645,0.619288,0.544888,0.407429,0.535531,0.232968,0.652939,0.341356,0.547979,0.564314,0.585704,0.517663,0.488282,0.517994,0.479195,0.433489,0.486639,0.507503,0.546311,0.468431,0.362839,0.440417,0.530170,0.535660,0.500619,0.642420,0.526084,0.414083,0.400740,0.554468,0.527716,0.670164,0.471105,0.327664,0.598615,0.537858,0.626147,0.449607,0.634706,0.412894,0.534616,0.469810,0.350569,0.515700,0.628090,0.487626,0.596996,0.716020,0.482465,0.334331,0.534031,0.476261,0.494699,0.462052,0.374998,0.482469,0.545602,0.681162,0.512514,0.573832,0.582555,0.439814,0.547291,0.553650,0.564394,0.630644,0.576874,0.441530,0.476638,0.506907,0.551649,0.589300,0.533680,0.484229,0.462667,0.407254,0.515791,0.573730,0.623658,0.703956,0.620556,0.456766,0.647788,0.397099,0.578926,0.474931,0.609982,0.477455,0.605339,0.486303,0.628622,0.507018,0.421355,0.491295,0.570178,0.525513,0.524280,0.445448,0.592985,0.386456,0.446501,0.416019,0.399658,0.450147,0.424346,0.661831,0.662028,0.584357,0.590843,0.582185,0.395112,0.507214,0.599258,0.000000
0.319963,0.816471,0.745940,0.807413,0.691965,0.712047,0.639352,0.356044,0.971167,0.160105,0.682127,0.100249,0.073187,0.529748,0.505362,0.509704,0.629227,0.528929,0.401323,0.385652,0.505710,0.329496,0.204781,0.601188,0.244998,0.879892,0.174754,0.245321,0.272036,0.782782,0.255738,0.279456,0.326151,0.062412,0.891080,0.621689,0.914407,0.729104,0.374979,0.623669,0.503463,0.377108,0.915660,0.908155,0.908146,0.517147,0.156825,0.274757,0.872046,0.090108,0.313375,0.806834,0.791663,0.761988,0.160347,0.421192,0.162796,0.077148,0.515498,0.856131,0.436741,0.177934,0.691385,0.491593,0.881946,0.413987,0.841651,0.342351,0.866317,0.361581,0.339177,0.615703,0.380563,0.868838,0.533403,0.431573,0.889163,0.341765,0.218759,0.935517,0.108123,0.177026,0.821696,0.389586,0.758396,0.309229,0.563758,0.202319,0.597012,0.330087,0.694906,0.038033,0.143865,0.010002,0.546244,0.819808,0.816517,0.435117,0.025160,0.637841,0.715065,0.192941,0.046747,0.847916,0.811731,0.522953,0.535732,0.701927,0.345807,0.577860,0.611534,0.974619,0.920052,0.720011,0.340075,0.501536,0.505342,0.611969,0.488556,0.733776,0.191441,0.452917,0.079056,0.468873,0.170975,0.479826,0.075759,0.301468,0.918664,0.408393,0.307027,0.763057,0.332147,0.880703,0.642016,0.145863,0.371922,0.567147,0.221138,0.399055,0.832976,0.129544,0.992211,0.838181,0.831152,0.869620,0.322360,0.815876,0.924919,0.749955,0.827777,0.699040,0.740454,0.713431,0.767315,0.792051,0.504525,0.812013,0.233479,0.978112,0.780494,0.278341,0.461535,0.989303,0.540915,0.980689,0.572221,0.819513,0.069128,0.868562,0.804500,0.982069,0.188455,0.396982,0.887188,0.828897,0.618305,0.649548,0.800874,0.016787,0.012131,0.052307,0.585719,0.138020,0.542016,0.821851,0.960008,0.346445,1.000000
0.332695,0.136998,0.191080,0.641628,0.587261,0.993344,0.072108,0.038267,0.331440,0.062651,0.832624,0.265323,0.030795,0.723017,0.016530,0.100747,0.083437,0.541252,0.997204,0.329560,0.211096,0.376338,0.006313,0.089153,0.309970,0.023415,0.352441,0.670905,0.387270,0.936282,0.807773,0.867658,0.658908,0.168449,0.344622,0.538696,0.090852,0.618877,0.794840,0.287578,0.827495,0.466221,0.292490,0.354992,0.742750,0.787241,0.908255,0.628305,0.740083,0.427344,0.787825,0.550242,0.482509,0.220116,0.294231,0.314507,0.257639,0.808941,0.579658,0.947061,0.666443,0.732311,0.223212,0.408803,0.673737,0.107196,0.562114,0.628814,0.661232,0.964301,0.483331,0.943740,0.517047,0.509707,0.225560,0.534020,0.613614,0.595106,0.475243,0.522091,0.204967,0.219367,0.530042,0.815765,0.682334,0.055980,0.117886,0.376639,0.115293,0.874637,0.469963,0.678818,0.972552,0.437093,0.907802,0.161528,0.404611,0.391659,0.618466,0.985370,0.906359,0.146702,0.375350,0.640053,0.668592,0.255231,0.839101,0.711910,0.967772,0.649665,0.581117,0.875961,0.472954,0.763744,0.349928,0.733597,0.441259,0.353191,0.333332,0.380803,0.774614,0.973594,0.327196,0.783613,0.632706,0.371892,0.581358,0.286873,0.880934,0.669544,0.355054,0.612226,0.117486,0.002436,0.777054,0.610054,0.241454,0.770254,0.142178,0.521152,0.674095,0.087808,0.917942,0.556457,0.595080,0.566565,0.170279,0.343917,0.752083,0.695626,0.839614,0.238064,0.063295,0.169547,0.224716,0.451588,0.873321,0.579278,0.525521,0.306882,0.970278,0.137964,0.144696,0.195156,0.742617,0.214170,0.034197,0.661155,0.437837,0.887914,0.194009,0.498898,0.362560,0.710516,0.284272,0.092631,0.684812,0.701578,0.355008,0.868042,0.750207,0.541932,0.837525,0.994095,0.659586,0.302554,0.748528,0.794125,1.000000
0.575101,0.411801,0.576257,0.489547,0.453485,0.479752,0.609635,0.432264,0.504053,0.410678,0.364593,0.572372,0.596358,0.436970,0.335381,0.601150,0.443780,0.468595,0.473917,0.512896,0.376669,0.471854,0.585619,0.360112,0.613851,0.513867,0.539770,0.672310,0.540110,0.492672,0.557110,0.583206,0.574436,0.537477,0.492651,0.438592,0.514357,0.467367,0.396516,0.604356,0.548207,0.584528,0.381275,0.292932,0.581095,0.490252,0.495938,0.557348,0.527944,0.420605,0.500948,0.622165,0.520426,0.483360,0.366988,0.679573,0.357159,0.541750,0.454510,0.548064,0.583334,0.489766,0.613695,0.413617,0.565875,0.462189,0.518640,0.609886,0.359084,0.591431,0.697358,0.551501,0.549137,0.513301,0.401038,0.501335,0.618358,0.491962,0.662118,0.508585,0.557290,0.505644,0.396768,0.381553,0.695147,0.470894,0.495831,0.538640,0.536120,0.294806,0.575014,0.602382,0.505178,0.338861,0.454319,0.503596,0.500972,0.389954,0.471046,0.527690,0.470217,0.425270,0.584922,0.582228,0.452055,0.603185,0.489984,0.576160,0.610376,0.527753,0.527705,0.373200,0.354623,0.416575,0.438424,0.461508,0.300568,0.528176,0.522971,0.413169,0.260623,0.339436,0.603976,0.563822,0.426474,0.430831,0.391483,0.648292,0.403229,0.488263,0.413311,0.545902,0.469321,0.422878,0.575455,0.404625,0.536590,0.471805,0.572242,0.419923,0.473593,0.600158,0.337872,0.440826,0.490706,0.584219,0.491518,0.612115,0.339994,0.401755,0.497039,0.400066,0.383190,0.380849,0.614022,0.353098,0.380489,0.444033,0.477166,0.574875,0.419635,0.553776,0.501901,0.455160,0.421623,0.684964,0.656040,0.359358,0.580500,0.421830,0.663361,0.585268,0.530651,0.477655,0.447384,0.542894,0.571385,0.534647,0.485848,0.613403,0.407123,0.607397,0.521134,0.617711,0.521081,0.504255,0.593571,0.480180,0.000000
0.631810,0.509721,0.532054,0.328758,0.831866,0.264455,0.365817,0.970163,0.591023,0.733112,0.514918,0.097194,0.882206,0.147468,0.695584,0.425231,0.154416,0.886194,0.820893,0.988223,0.338311,0.951089,0.873179,0.180355,0.363211,0.707017,0.665221,0.626970,0.306639,0.526215,0.267742,0.104798,0.758741,0.558884,0.830710,0.498498,0.615457,0.942494,0.205890,0.428788,0.786024,0.847919,0.816735,0.479635,0.162803,0.123561,0.317294,0.995493,0.267304,0.039174,0.086858,0.005968,0.644852,0.328159,0.717149,0.684296,0.361440,0.501964,0.003114,0.475910,0.286147,0.299795,0.572985,0.251893,0.171998,0.729751,0.182681,0.231543,0.937198,0.872571,0.836107,0.154925,0.825416,0.912878,0.951197,0.179605,0.246827,0.108533,0.044091,0.967648,0.682104,0.810355,0.388369,0.556002,0.230692,0.895338,0.142579,0.188479,0.443940,0.927108,0.807659,0.099361,0.598636,0.637586,0.510129,0.488085,0.310821,0.131017,0.088158,0.092478,0.801318,0.546062,0.550827,0.495184,0.714160,0.728325,0.299406,0.898294,0.303194,0.887858,0.897198,0.163981,0.219997,0.038039,0.496085,0.042073,0.047007,0.234904,0.254091,0.195069,0.379375,0.592039,0.247219,0.666509,0.693129,0.617808,0.536107,0.288427,0.502092,0.215979,0.604567,0.565468,0.217479,0.012443,0.595211,0.169401,0.256842,0.984439,0.629063,0.427594,0.497191,0.630133,0.973224,0.836472,0.259247,0.584446,0.252736,0.904091,0.295626,0.690023,0.532918,0.547737,0.216446,0.749898,0.113303,0.053234,0.525338,0.878134,0.024327,0.071896,0.310597,0.101227,0.153423,0.205686,0.106793,0.690037,0.653529,0.340466,0.119638,0.086342,0.932117,0.504173,0.980826,0.162703,0.198704,0.058525,0.670822,0.564968,0.100636,0.771658,0.141680,0.412180,0.345995,0.150312,0.291981,0.079902,0.875045,0.571375,1.000000
0.797959,0.512199,0.376348,0.110634,0.877051,0.955706,0.045796,0.415686,0.792706,0.547623,0.881067,0.287081,0.901491,0.267562,0.946030,0.303854,0.894028,0.702572,0.695030,0.568169,0.566886,0.860853,0.299411,0.198846,0.881734,0.216325,0.857235,0.792203,0.368841,0.691536,0.258338,0.876873,0.144641,0.914365,0.051807,0.369884,0.958477,0.420863,0.094603,0.625133,0.848486,0.652757,0.489383,0.977634,0.760889,0.438965,0.778980,0.941743,0.762401,0.737932,0.567011,0.596651,0.257358,0.490858,0.130497,0.714078,0.905160,0.338424,0.750561,0.870250,0.184887,0.354265,0.093006,0.408950,0.278780,0.828460,0.473939,0.835636,0.754543,0.931292,0.456743,0.862821,0.403651,0.689536,0.750410,0.595602,0.435740,0.716207,0.218084,0.908679,0.109105,0.267305,0.504644,0.566340,0.086085,0.021218,0.726078,0.533119,0.550766,0.873547,0.120620,0.363163,0.609723,0.373479,0.078793,0.636879,0.886400,0.595244,0.371595,0.137722,0.127373,0.019315,0.933771,0.563302,0.681708,0.665717,0.360448,0.783237,0.324510,0.716639,0.351051,0.335501,0.801317,0.436784,0.497739,0.535642,0.003436,0.436498,0.855870,0.593617,0.446034,0.332367,0.436081,0.792318,0.877611,0.280903,0.854281,0.836545,0.800494,0.010691,0.727921,0.872331,0.585932,0.255990,0.008656,0.564759,0.333417,0.996623,0.958834,0.251571,0.723660,0.571834,0.689597,0.098512,0.708205,0.860825,0.678042,0.305504,0.283657,0.031496,0.966870,0.008634,0.006609,0.243141,0.834107,0.991876,0.371161,0.406288,0.205107,0.224225,0.430909,0.547291,0.186758,0.203835,0.552801,0.035209,0.762335,0.478246,0.278321,0.014011,0.256073,0.814618,0.801733,0.133386,0.202882,0.756214,0.264242,0.199442,0.415398,0.952942,0.753649,0.945373,0.457821,0.824123,0.800908,0.739325,0.682625,0.381099,1.000000
